date,time,open,high,low,close,volume
2025.02.27,17:00,149.732,150.098,149.528,149.939,18885
2025.02.27,18:00,149.938,150.159,149.753,149.807,13266
2025.02.27,19:00,149.808,150.009,149.774,149.96,8893
2025.02.27,20:00,149.959,150.151,149.907,150.104,6069
2025.02.27,21:00,150.103,150.12,149.775,149.855,8653
2025.02.27,22:00,149.86,149.862,149.621,149.694,8979
2025.02.27,23:00,149.691,149.821,149.67,149.795,4585
2025.02.28,00:00,149.793,149.815,149.655,149.757,799
2025.02.28,01:00,149.758,150.1,149.532,150.075,4898
2025.02.28,02:00,150.074,150.144,149.344,149.364,11122
2025.02.28,03:00,149.366,149.525,149.263,149.297,11114
2025.02.28,04:00,149.298,149.565,149.091,149.528,8071
2025.02.28,05:00,149.52,149.62,149.454,149.596,5469
2025.02.28,06:00,149.594,149.696,149.507,149.594,4958
2025.02.28,07:00,149.593,149.88,149.573,149.82,6343
2025.02.28,08:00,149.822,150.105,149.775,150.042,6835
2025.02.28,09:00,150.04,150.564,149.929,150.431,10603
2025.02.28,10:00,150.433,150.683,150.304,150.563,9448
2025.02.28,11:00,150.562,150.631,150.178,150.247,7968
2025.02.28,12:00,150.241,150.393,150.232,150.373,4173
2025.02.28,13:00,150.374,150.484,150.281,150.38,3729
2025.02.28,14:00,150.378,150.713,150.372,150.652,6179
2025.02.28,15:00,150.651,150.98,150.585,150.646,12324
2025.02.28,16:00,150.647,150.809,150.271,150.68,14841
2025.02.28,17:00,150.679,150.859,150.496,150.672,16502
2025.02.28,18:00,150.678,150.781,150.224,150.632,14672
2025.02.28,19:00,150.638,150.68,150.334,150.361,10956
2025.02.28,20:00,150.357,150.542,150.233,150.327,12903
2025.02.28,21:00,150.326,150.598,150.305,150.541,10633
2025.02.28,22:00,150.537,150.615,150.439,150.498,9140
2025.02.28,23:00,150.502,150.616,150.477,150.603,4468
2025.03.03,00:00,150.668,150.721,150.637,150.69,549
2025.03.03,01:00,150.689,151.021,150.689,150.808,6895
2025.03.03,02:00,150.811,150.944,150.487,150.536,11959
2025.03.03,03:00,150.539,150.718,150.31,150.406,9812
2025.03.03,04:00,150.405,150.472,150.266,150.401,7063
2025.03.03,05:00,150.402,150.485,150.24,150.445,7610
2025.03.03,06:00,150.449,150.515,150.315,150.327,5472
2025.03.03,07:00,150.327,150.521,150.327,150.4,5170
2025.03.03,08:00,150.408,150.522,150.258,150.459,6953
2025.03.03,09:00,150.46,150.519,150.142,150.16,7891
2025.03.03,10:00,150.161,150.237,150.018,150.11,10423
2025.03.03,11:00,150.113,150.366,149.933,150.342,7483
2025.03.03,12:00,150.351,150.887,150.345,150.829,8387
2025.03.03,13:00,150.827,151.234,150.779,151.2,8307
2025.03.03,14:00,151.206,151.298,151.105,151.235,9066
2025.03.03,15:00,151.234,151.295,150.931,150.96,9780
2025.03.03,16:00,150.967,150.971,150.582,150.611,11997
2025.03.03,17:00,150.618,150.698,150.072,150.225,16996
2025.03.03,18:00,150.227,150.37,150.04,150.162,11771
2025.03.03,19:00,150.155,150.339,150.123,150.173,10106
2025.03.03,20:00,150.173,150.25,150.053,150.174,10601
2025.03.03,21:00,150.174,150.297,150.132,150.251,10781
2025.03.03,22:00,150.253,150.254,149.092,149.41,18051
2025.03.03,23:00,149.419,149.621,149.41,149.486,5374
2025.03.04,00:00,149.478,149.607,149.427,149.554,1131
2025.03.04,01:00,149.513,149.629,149.137,149.299,6785
2025.03.04,02:00,149.298,149.531,148.982,149.141,13171
2025.03.04,03:00,149.14,149.258,148.593,148.924,14543
2025.03.04,04:00,148.925,149.42,148.829,149.287,10049
2025.03.04,05:00,149.288,149.343,149.02,149.164,9523
2025.03.04,06:00,149.163,149.173,148.93,149.134,7470
2025.03.04,07:00,149.138,149.457,149.078,149.368,10207
2025.03.04,08:00,149.371,149.559,149.261,149.52,8526
2025.03.04,09:00,149.522,149.576,149.051,149.348,14250
2025.03.04,10:00,149.343,149.45,148.992,149.081,16581
2025.03.04,11:00,149.079,149.145,148.791,149.046,11370
2025.03.04,12:00,149.043,149.043,148.753,148.791,9880
2025.03.04,13:00,148.79,148.832,148.285,148.363,10410
2025.03.04,14:00,148.351,148.351,148.091,148.225,11188
2025.03.04,15:00,148.226,148.556,148.18,148.204,11067
2025.03.04,16:00,148.201,148.705,148.193,148.427,18649
2025.03.04,17:00,148.428,148.603,148.189,148.349,20650
2025.03.04,18:00,148.345,148.855,148.294,148.809,15539
2025.03.04,19:00,148.811,148.908,148.684,148.741,12999
2025.03.04,20:00,148.736,149.13,148.692,149.093,14649
2025.03.04,21:00,149.092,149.367,149.044,149.316,12027
2025.03.04,22:00,149.315,149.506,149.002,149.099,12625
2025.03.04,23:00,149.098,149.875,149.038,149.716,10489
2025.03.05,00:00,149.711,149.776,149.624,149.734,1043
2025.03.05,01:00,149.749,149.971,149.628,149.832,4388
2025.03.05,02:00,149.814,149.916,149.568,149.912,11150
2025.03.05,03:00,149.906,150.183,149.779,149.972,12618
2025.03.05,04:00,149.972,149.993,149.737,149.82,9708
2025.03.05,05:00,149.822,150.095,149.701,149.969,9610
2025.03.05,06:00,149.966,149.969,149.7,149.821,5600
2025.03.05,07:00,149.815,149.892,149.687,149.707,6087
2025.03.05,08:00,149.711,149.748,149.559,149.676,7278
2025.03.05,09:00,149.68,149.811,149.408,149.443,12211
2025.03.05,10:00,149.444,149.638,149.19,149.221,12159
2025.03.05,11:00,149.222,149.446,149.089,149.369,10084
2025.03.05,12:00,149.378,149.562,149.306,149.337,8997
2025.03.05,13:00,149.335,149.541,149.282,149.386,8382
2025.03.05,14:00,149.387,149.507,149.145,149.502,11093
2025.03.05,15:00,149.502,149.732,148.924,149.016,14541
2025.03.05,16:00,149.018,149.025,148.386,148.398,16759
2025.03.05,17:00,148.395,149.103,148.395,148.906,20953
2025.03.05,18:00,148.903,148.978,148.466,148.819,17309
2025.03.05,19:00,148.817,148.922,148.623,148.852,14182
2025.03.05,20:00,148.853,149.018,148.759,148.953,13752
2025.03.05,21:00,148.945,149.137,148.773,148.786,9424
2025.03.05,22:00,148.787,148.89,148.73,148.873,7650
2025.03.05,23:00,148.871,148.996,148.813,148.865,5449
2025.03.06,00:00,148.865,148.878,148.754,148.811,1016
2025.03.06,01:00,148.824,148.942,148.712,148.874,3007
2025.03.06,02:00,148.872,149.298,148.853,149.143,7789
2025.03.06,03:00,149.144,149.329,148.957,148.984,7736
2025.03.06,04:00,148.985,149.218,148.94,149.196,6704
2025.03.06,05:00,149.197,149.281,149.104,149.235,7461
2025.03.06,06:00,149.234,149.305,149.151,149.182,7079
2025.03.06,07:00,149.182,149.217,148.923,148.927,7958
2025.03.06,08:00,148.925,148.962,148.74,148.778,9150
2025.03.06,09:00,148.776,148.778,148.254,148.368,13815
2025.03.06,10:00,148.368,148.409,148.06,148.154,14165
2025.03.06,11:00,148.153,148.153,147.782,147.882,15076
2025.03.06,12:00,147.883,148.067,147.688,147.862,10918
2025.03.06,13:00,147.861,147.982,147.753,147.821,8388
2025.03.06,14:00,147.819,147.874,147.553,147.6,9957
2025.03.06,15:00,147.608,147.677,147.343,147.41,16162
2025.03.06,16:00,147.412,147.845,147.3,147.556,16826
2025.03.06,17:00,147.558,148.312,147.485,148.228,20994
2025.03.06,18:00,148.23,148.389,147.894,147.901,18135
2025.03.06,19:00,147.902,148.023,147.64,147.914,15065
2025.03.06,20:00,147.916,147.954,147.735,147.798,12153
2025.03.06,21:00,147.798,147.854,147.562,147.688,13098
2025.03.06,22:00,147.688,147.875,147.657,147.808,12757
2025.03.06,23:00,147.802,148.054,147.797,147.971,4173
2025.03.07,00:00,147.959,147.973,147.612,147.941,717
2025.03.07,01:00,147.953,148.146,147.872,148.136,4571
2025.03.07,02:00,148.141,148.163,147.651,147.958,9798
2025.03.07,03:00,147.957,148.12,147.806,147.9,9527
2025.03.07,04:00,147.9,148.025,147.541,147.587,6338
2025.03.07,05:00,147.585,147.65,147.431,147.599,7468
2025.03.07,06:00,147.6,147.699,147.47,147.673,5793
2025.03.07,07:00,147.674,147.747,147.449,147.452,5917
2025.03.07,08:00,147.444,147.642,147.378,147.484,7608
2025.03.07,09:00,147.487,147.744,147.479,147.65,10727
2025.03.07,10:00,147.645,147.749,147.191,147.329,13949
2025.03.07,11:00,147.329,147.579,147.279,147.434,10469
2025.03.07,12:00,147.435,147.553,147.377,147.549,8087
2025.03.07,13:00,147.556,147.737,147.488,147.686,8011
2025.03.07,14:00,147.683,147.849,147.626,147.739,9560
2025.03.07,15:00,147.737,147.962,147.106,147.215,18444
2025.03.07,16:00,147.218,147.671,146.934,147.511,19567
2025.03.07,17:00,147.512,147.727,147.182,147.517,20443
2025.03.07,18:00,147.512,147.593,147.018,147.131,17003
2025.03.07,19:00,147.134,147.702,146.956,147.479,15792
2025.03.07,20:00,147.479,148.028,147.479,147.969,15252
2025.03.07,21:00,147.968,148.199,147.855,148.024,12141
2025.03.07,22:00,148.032,148.115,147.883,147.954,11553
2025.03.07,23:00,147.951,148.035,147.833,148.025,3996
2025.03.10,00:00,147.938,147.939,147.585,147.599,354
2025.03.10,01:00,147.605,147.849,147.475,147.482,5375
2025.03.10,02:00,147.476,147.643,147.38,147.585,5883
2025.03.10,03:00,147.58,147.644,147.223,147.286,9205
2025.03.10,04:00,147.277,147.441,147.083,147.408,9167
2025.03.10,05:00,147.409,147.63,147.318,147.6,7268
2025.03.10,06:00,147.599,147.75,147.544,147.638,5558
2025.03.10,07:00,147.639,147.666,147.53,147.633,4540
2025.03.10,08:00,147.633,147.788,147.513,147.518,5241
2025.03.10,09:00,147.517,147.752,147.492,147.697,6743
2025.03.10,10:00,147.697,147.786,147.491,147.558,8774
2025.03.10,11:00,147.564,147.638,147.134,147.177,12202
2025.03.10,12:00,147.174,147.351,147.143,147.229,10291
2025.03.10,13:00,147.231,147.278,146.905,146.908,10884
2025.03.10,14:00,146.914,147.133,146.846,147.122,12242
2025.03.10,15:00,147.123,147.146,146.713,147.015,11101
2025.03.10,16:00,147.015,147.172,146.76,147.066,15664
2025.03.10,17:00,147.066,147.066,146.624,146.757,19222
2025.03.10,18:00,146.763,147.295,146.744,147.148,15650
2025.03.10,19:00,147.143,147.304,147.042,147.251,12428
2025.03.10,20:00,147.255,147.316,147.035,147.179,11294
2025.03.10,21:00,147.177,147.384,147.167,147.237,10452
2025.03.10,22:00,147.229,147.463,147.079,147.294,12827
2025.03.10,23:00,147.292,147.359,147.222,147.251,4369
2025.03.11,00:00,147.248,147.269,147.11,147.158,469
2025.03.11,01:00,147.159,147.176,146.949,146.986,3896
2025.03.11,02:00,146.989,147.092,146.769,147.069,7681
2025.03.11,03:00,147.069,147.096,146.534,146.748,12533
2025.03.11,04:00,146.738,146.918,146.587,146.798,11339
2025.03.11,05:00,146.797,147.189,146.752,146.91,10617
2025.03.11,06:00,146.917,147.15,146.907,147.107,8590
2025.03.11,07:00,147.108,147.219,146.915,146.971,6870
2025.03.11,08:00,146.969,147.284,146.913,147.209,5623
2025.03.11,09:00,147.208,147.394,147.186,147.231,8863
2025.03.11,10:00,147.233,147.287,146.751,146.929,11114
2025.03.11,11:00,146.927,147.292,146.862,147.286,12938
2025.03.11,12:00,147.286,147.51,147.206,147.364,11378
2025.03.11,13:00,147.363,147.639,147.36,147.549,10093
2025.03.11,14:00,147.551,147.721,147.465,147.601,8944
2025.03.11,15:00,147.6,147.933,147.324,147.756,11648
2025.03.11,16:00,147.76,148.105,147.622,147.75,18273
2025.03.11,17:00,147.863,148.116,147.257,147.352,22643
2025.03.11,18:00,147.346,147.739,147.282,147.488,19086
2025.03.11,19:00,147.489,147.516,147.24,147.29,14294
2025.03.11,20:00,147.29,147.29,147.015,147.186,12394
2025.03.11,21:00,147.183,147.912,147.151,147.825,16144
2025.03.11,22:00,147.826,147.857,147.612,147.748,14321
2025.03.11,23:00,147.749,147.863,147.735,147.764,4074
2025.03.12,00:00,147.761,147.777,147.528,147.712,451
2025.03.12,01:00,147.718,147.933,147.694,147.886,2610
2025.03.12,02:00,147.883,148.066,147.8,148.041,4926
2025.03.12,03:00,148.046,148.15,147.932,148.13,9200
2025.03.12,04:00,148.131,148.146,147.837,148.028,7600
2025.03.12,05:00,148.023,148.066,147.859,148.038,5681
2025.03.12,06:00,148.039,148.1,147.914,148.065,5114
2025.03.12,07:00,148.062,148.267,148.053,148.144,5380
2025.03.12,08:00,148.145,148.284,148.022,148.047,4567
2025.03.12,09:00,148.05,148.407,147.955,148.348,6207
2025.03.12,10:00,148.35,148.597,148.266,148.588,8403
2025.03.12,11:00,148.589,148.647,148.251,148.33,10998
2025.03.12,12:00,148.331,148.67,148.295,148.601,7580
2025.03.12,13:00,148.603,148.769,148.518,148.679,6004
2025.03.12,14:00,148.681,148.743,148.594,148.727,7251
2025.03.12,15:00,148.725,149.189,148.06,149.127,15809
2025.03.12,16:00,149.123,149.146,148.611,148.696,16090
2025.03.12,17:00,148.694,148.706,148.287,148.31,15704
2025.03.12,18:00,148.309,148.439,148.201,148.311,12543
2025.03.12,19:00,148.31,148.429,148.187,148.273,11500
2025.03.12,20:00,148.274,148.361,148.116,148.118,10247
2025.03.12,21:00,148.119,148.412,148.103,148.341,9323
2025.03.12,22:00,148.341,148.373,148.258,148.341,9275
2025.03.12,23:00,148.342,148.367,148.219,148.234,3497
2025.03.13,00:00,148.23,148.23,148.179,148.196,269
2025.03.13,01:00,148.203,148.289,148.092,148.219,1814
2025.03.13,02:00,148.218,148.303,148.08,148.282,3660
2025.03.13,03:00,148.28,148.37,148.097,148.11,7007
2025.03.13,04:00,148.109,148.323,148.068,148.114,7819
2025.03.13,05:00,148.117,148.235,148.087,148.172,5492
2025.03.13,06:00,148.172,148.248,148.01,148.038,5026
2025.03.13,07:00,148.039,148.11,147.815,147.845,5795
2025.03.13,08:00,147.844,147.926,147.687,147.718,6563
2025.03.13,09:00,147.718,147.802,147.568,147.783,6916
2025.03.13,10:00,147.787,147.935,147.699,147.782,8105
2025.03.13,11:00,147.778,147.913,147.677,147.912,11458
2025.03.13,12:00,147.913,148.195,147.818,148.141,7505
2025.03.13,13:00,148.14,148.227,148.071,148.14,6633
2025.03.13,14:00,148.16,148.181,147.897,147.984,6922
2025.03.13,15:00,147.985,148.251,147.717,148.199,11574
2025.03.13,16:00,148.198,148.349,148.021,148.094,9400
2025.03.13,17:00,148.101,148.173,147.833,147.875,12066
2025.03.13,18:00,147.877,147.976,147.633,147.696,12820
2025.03.13,19:00,147.703,147.827,147.52,147.576,12111
2025.03.13,20:00,147.574,147.697,147.405,147.623,8960
2025.03.13,21:00,147.626,147.781,147.564,147.738,8889
2025.03.13,22:00,147.737,147.773,147.625,147.69,7992
2025.03.13,23:00,147.696,147.822,147.69,147.799,2944
2025.03.14,00:00,147.792,147.793,147.668,147.668,287
2025.03.14,01:00,147.656,147.975,147.652,147.927,2302
2025.03.14,02:00,147.924,147.968,147.853,147.929,3482
2025.03.14,03:00,147.927,148.326,147.838,148.296,8294
2025.03.14,04:00,148.294,148.428,148.142,148.165,8309
2025.03.14,05:00,148.165,148.303,148.149,148.24,4982
2025.03.14,06:00,148.241,148.388,148.239,148.332,6462
2025.03.14,07:00,148.331,148.55,148.316,148.494,5533
2025.03.14,08:00,148.493,148.644,148.43,148.465,5968
2025.03.14,09:00,148.466,148.752,148.418,148.697,6506
2025.03.14,10:00,148.698,149.019,148.545,148.747,9917
2025.03.14,11:00,148.746,148.912,148.641,148.87,8443
2025.03.14,12:00,148.874,148.994,148.842,148.964,6081
2025.03.14,13:00,148.966,148.982,148.597,148.793,7638
2025.03.14,14:00,148.793,148.813,148.634,148.725,7222
2025.03.14,15:00,148.726,148.804,148.58,148.649,6777
2025.03.14,16:00,148.649,148.789,148.511,148.686,8571
2025.03.14,17:00,148.676,148.892,148.34,148.449,15277
2025.03.14,18:00,148.449,148.565,148.361,148.508,11723
2025.03.14,19:00,148.507,148.52,148.248,148.353,7518
2025.03.14,20:00,148.348,148.5,148.312,148.435,6170
2025.03.14,21:00,148.436,148.584,148.426,148.534,5208
2025.03.14,22:00,148.532,148.657,148.496,148.642,3952
2025.03.14,23:00,148.641,148.666,148.554,148.631,2564
2025.03.17,00:00,148.722,148.851,148.72,148.755,449
2025.03.17,01:00,148.759,148.794,148.564,148.567,2943
2025.03.17,02:00,148.57,148.698,148.451,148.603,4026
2025.03.17,03:00,148.606,148.883,148.456,148.784,8070
2025.03.17,04:00,148.782,148.896,148.553,148.608,6247
2025.03.17,05:00,148.606,148.703,148.53,148.647,5453
2025.03.17,06:00,148.648,148.81,148.567,148.721,4294
2025.03.17,07:00,148.721,149.038,148.713,149.027,5405
2025.03.17,08:00,149.026,149.062,148.882,148.968,4844
2025.03.17,09:00,148.966,149.094,148.791,148.961,6210
2025.03.17,10:00,148.969,148.99,148.813,148.832,5715
2025.03.17,11:00,148.833,148.974,148.675,148.922,7722
2025.03.17,12:00,148.923,148.93,148.593,148.655,6791
2025.03.17,13:00,148.656,148.676,148.474,148.493,5946
2025.03.17,14:00,148.494,148.55,148.409,148.455,5499
2025.03.17,15:00,148.459,148.949,148.278,148.811,11992
2025.03.17,16:00,148.812,149.092,148.718,148.829,11224
2025.03.17,17:00,148.828,148.842,148.558,148.591,14350
2025.03.17,18:00,148.592,148.651,148.432,148.552,8091
2025.03.17,19:00,148.551,148.725,148.512,148.719,6454
2025.03.17,20:00,148.721,149.023,148.695,148.982,4819
2025.03.17,21:00,148.978,149.237,148.94,149.174,5365
2025.03.17,22:00,149.168,149.279,149.134,149.156,5147
2025.03.17,23:00,149.154,149.242,149.052,149.192,2948
2025.03.18,00:00,149.192,149.192,149.098,149.133,429
2025.03.18,01:00,149.142,149.329,149.126,149.328,1726
2025.03.18,02:00,149.331,149.394,149.302,149.386,3005
2025.03.18,03:00,149.385,149.485,149.244,149.453,6886
2025.03.18,04:00,149.452,149.53,149.351,149.425,5865
2025.03.18,05:00,149.426,149.722,149.391,149.664,5469
2025.03.18,06:00,149.664,149.721,149.636,149.688,2627
2025.03.18,07:00,149.687,149.729,149.537,149.557,3135
2025.03.18,08:00,149.558,149.73,149.504,149.73,3735
2025.03.18,09:00,149.731,149.872,149.718,149.733,5298
2025.03.18,10:00,149.731,149.856,149.701,149.829,4982
2025.03.18,11:00,149.83,149.895,149.646,149.744,5478
2025.03.18,12:00,149.742,149.845,149.694,149.784,4827
2025.03.18,13:00,149.779,149.815,149.591,149.645,5469
2025.03.18,14:00,149.647,149.767,149.56,149.742,4170
2025.03.18,15:00,149.742,149.933,149.621,149.838,6084
2025.03.18,16:00,149.841,149.891,149.583,149.595,10338
2025.03.18,17:00,149.593,149.748,149.439,149.661,11250
2025.03.18,18:00,149.659,149.696,149.409,149.485,9360
2025.03.18,19:00,149.483,149.645,149.278,149.411,6566
2025.03.18,20:00,149.41,149.411,149.205,149.244,7426
2025.03.18,21:00,149.251,149.251,149.093,149.226,5756
2025.03.18,22:00,149.225,149.288,149.135,149.268,5949
2025.03.18,23:00,149.276,149.383,149.249,149.254,2516
2025.03.19,00:00,149.254,149.267,149.198,149.232,555
2025.03.19,01:00,149.236,149.398,149.181,149.388,1591
2025.03.19,02:00,149.389,149.469,149.281,149.437,2507
2025.03.19,03:00,149.438,149.64,149.293,149.603,6293
2025.03.19,04:00,149.606,149.642,149.433,149.456,5447
2025.03.19,05:00,149.46,149.552,149.188,149.414,5749
2025.03.19,06:00,149.412,149.513,149.292,149.319,2973
2025.03.19,07:00,149.324,149.568,149.299,149.527,3477
2025.03.19,08:00,149.526,149.772,149.526,149.767,3554
2025.03.19,09:00,149.766,150.012,149.552,149.654,7055
2025.03.19,10:00,149.655,149.68,149.13,149.263,12777
2025.03.19,11:00,149.266,149.681,149.266,149.622,7529
2025.03.19,12:00,149.626,149.787,149.563,149.756,4595
2025.03.19,13:00,149.757,149.804,149.665,149.767,4103
2025.03.19,14:00,149.766,149.881,149.743,149.825,4291
2025.03.19,15:00,149.824,149.847,149.591,149.79,4979
2025.03.19,16:00,149.792,150.103,149.731,150.064,6851
2025.03.19,17:00,150.069,150.143,149.788,149.875,7735
2025.03.19,18:00,149.873,150.046,149.803,150.024,6050
2025.03.19,19:00,150.021,150.028,149.842,149.931,3725
2025.03.19,20:00,149.931,149.994,149.865,149.908,4691
2025.03.19,21:00,149.893,149.967,148.64,148.82,16174
2025.03.19,22:00,148.824,149.142,148.762,148.84,11951
2025.03.19,23:00,148.841,148.895,148.603,148.673,4293
2025.03.20,00:00,148.675,148.81,148.672,148.801,358
2025.03.20,01:00,148.814,148.867,148.54,148.594,3427
2025.03.20,02:00,148.597,148.71,148.445,148.448,3630
2025.03.20,03:00,148.446,148.519,148.268,148.294,6513
2025.03.20,04:00,148.3,148.416,148.191,148.295,5101
2025.03.20,05:00,148.293,148.429,148.171,148.428,4388
2025.03.20,06:00,148.429,148.446,148.325,148.357,3128
2025.03.20,07:00,148.357,148.413,148.299,148.393,2240
2025.03.20,08:00,148.394,148.46,148.33,148.362,2835
2025.03.20,09:00,148.368,148.368,148.171,148.277,4004
2025.03.20,10:00,148.281,148.639,148.251,148.586,5523
2025.03.20,11:00,148.585,148.682,148.385,148.54,6800
2025.03.20,12:00,148.542,148.778,148.531,148.742,5795
2025.03.20,13:00,148.743,148.743,148.431,148.59,8666
2025.03.20,14:00,148.586,148.632,148.393,148.453,4796
2025.03.20,15:00,148.452,148.691,148.374,148.555,6882
2025.03.20,16:00,148.558,148.825,148.443,148.766,8979
2025.03.20,17:00,148.781,148.919,148.688,148.69,10257
2025.03.20,18:00,148.692,148.958,148.675,148.846,7402
2025.03.20,19:00,148.844,148.956,148.719,148.749,7266
2025.03.20,20:00,148.747,148.921,148.742,148.76,5483
2025.03.20,21:00,148.761,148.873,148.707,148.802,4154
2025.03.20,22:00,148.801,148.858,148.743,148.785,4810
2025.03.20,23:00,148.784,148.818,148.742,148.765,1922
2025.03.21,00:00,148.764,148.776,148.547,148.766,371
2025.03.21,01:00,148.772,148.794,148.677,148.715,1381
2025.03.21,02:00,148.712,148.771,148.577,148.61,2585
2025.03.21,03:00,148.609,149.028,148.576,148.993,7807
2025.03.21,04:00,148.993,149.191,148.942,149.091,6253
2025.03.21,05:00,149.091,149.1,148.923,149.07,4362
2025.03.21,06:00,149.07,149.246,148.975,149.207,4316
2025.03.21,07:00,149.203,149.48,149.195,149.408,4636
2025.03.21,08:00,149.414,149.63,149.404,149.552,4837
2025.03.21,09:00,149.546,149.603,149.428,149.563,4356
2025.03.21,10:00,149.571,149.66,149.24,149.308,5299
2025.03.21,11:00,149.309,149.533,149.251,149.478,6262
2025.03.21,12:00,149.478,149.482,149.276,149.383,4383
2025.03.21,13:00,149.385,149.436,149.192,149.197,4561
2025.03.21,14:00,149.198,149.218,148.847,148.88,4414
2025.03.21,15:00,148.879,148.933,148.629,148.668,7433
2025.03.21,16:00,148.666,148.901,148.596,148.862,10138
2025.03.21,17:00,148.861,148.992,148.762,148.871,10632
2025.03.21,18:00,148.866,148.984,148.697,148.972,8363
2025.03.21,19:00,148.976,149.253,148.926,149.234,7945
2025.03.21,20:00,149.236,149.311,149.15,149.223,6487
2025.03.21,21:00,149.219,149.314,149.169,149.215,4906
2025.03.21,22:00,149.215,149.34,149.153,149.331,4534
2025.03.21,23:00,149.333,149.364,149.272,149.286,1643
2025.03.24,00:00,149.332,149.403,149.322,149.373,85
2025.03.24,01:00,149.379,149.637,149.341,149.572,3529
2025.03.24,02:00,149.57,149.688,149.492,149.655,3720
2025.03.24,03:00,149.666,149.772,149.445,149.73,7330
2025.03.24,04:00,149.732,149.948,149.673,149.812,5654
2025.03.24,05:00,149.818,149.845,149.725,149.833,4613
2025.03.24,06:00,149.831,149.905,149.726,149.807,3474
2025.03.24,07:00,149.808,149.823,149.703,149.76,3300
2025.03.24,08:00,149.759,149.864,149.648,149.687,4568
2025.03.24,09:00,149.689,149.774,149.525,149.661,6017
2025.03.24,10:00,149.662,149.844,149.608,149.641,6090
2025.03.24,11:00,149.639,149.75,149.525,149.614,8237
2025.03.24,12:00,149.604,149.71,149.508,149.563,6234
2025.03.24,13:00,149.562,149.618,149.482,149.596,4805
2025.03.24,14:00,149.595,149.794,149.595,149.747,4342
2025.03.24,15:00,149.755,149.865,149.697,149.824,4581
2025.03.24,16:00,149.819,150.251,149.739,150.237,7091
2025.03.24,17:00,150.238,150.536,150.128,150.47,8507
2025.03.24,18:00,150.463,150.752,150.436,150.735,6475
2025.03.24,19:00,150.736,150.749,150.519,150.562,6612
2025.03.24,20:00,150.567,150.637,150.474,150.605,4856
2025.03.24,21:00,150.602,150.627,150.477,150.541,4891
2025.03.24,22:00,150.548,150.65,150.5,150.643,4328
2025.03.24,23:00,150.638,150.714,150.636,150.683,2834
2025.03.25,00:00,150.678,150.691,150.593,150.66,455
2025.03.25,01:00,150.668,150.76,150.657,150.721,1633
2025.03.25,02:00,150.719,150.861,150.657,150.767,3396
2025.03.25,03:00,150.783,150.94,150.762,150.932,6778
2025.03.25,04:00,150.926,150.935,150.595,150.667,5298
2025.03.25,05:00,150.668,150.789,150.583,150.768,3605
2025.03.25,06:00,150.767,150.787,150.592,150.618,3964
2025.03.25,07:00,150.618,150.659,150.502,150.555,3474
2025.03.25,08:00,150.556,150.564,150.416,150.428,2933
2025.03.25,09:00,150.429,150.573,150.406,150.537,4262
2025.03.25,10:00,150.54,150.738,150.53,150.719,5086
2025.03.25,11:00,150.719,150.762,150.539,150.62,6088
2025.03.25,12:00,150.621,150.666,150.396,150.488,4391
2025.03.25,13:00,150.488,150.499,150.167,150.196,5397
2025.03.25,14:00,150.197,150.255,150.051,150.169,5120
2025.03.25,15:00,150.167,150.173,149.851,149.965,4978
2025.03.25,16:00,149.966,149.974,149.709,149.771,6835
2025.03.25,17:00,149.74,149.865,149.662,149.723,8848
2025.03.25,18:00,149.724,149.801,149.538,149.764,7236
2025.03.25,19:00,149.763,149.826,149.697,149.773,5021
2025.03.25,20:00,149.772,149.851,149.72,149.74,3676
2025.03.25,21:00,149.736,149.855,149.706,149.839,2610
2025.03.25,22:00,149.838,149.937,149.837,149.854,3100
2025.03.25,23:00,149.856,149.931,149.848,149.891,1750
2025.03.26,00:00,149.893,149.903,149.835,149.86,366
2025.03.26,01:00,149.866,149.978,149.843,149.958,1250
2025.03.26,02:00,149.946,150.007,149.909,149.934,1977
2025.03.26,03:00,149.934,150.189,149.84,150.166,7037
2025.03.26,04:00,150.167,150.277,150.041,150.073,6597
2025.03.26,05:00,150.072,150.273,150.043,150.26,4608
2025.03.26,06:00,150.259,150.463,150.237,150.425,3953
2025.03.26,07:00,150.425,150.543,150.423,150.54,3324
2025.03.26,08:00,150.54,150.621,150.444,150.468,4695
2025.03.26,09:00,150.469,150.606,150.429,150.442,4778
2025.03.26,10:00,150.449,150.584,150.355,150.392,5320
2025.03.26,11:00,150.394,150.406,150.088,150.118,6595
2025.03.26,12:00,150.119,150.19,150.039,150.108,4206
2025.03.26,13:00,150.099,150.22,150.01,150.182,2937
2025.03.26,14:00,150.185,150.266,150.125,150.206,2626
2025.03.26,15:00,150.204,150.435,150.104,150.387,6582
2025.03.26,16:00,150.39,150.545,150.298,150.4,7881
2025.03.26,17:00,150.398,150.589,150.37,150.548,7836
2025.03.26,18:00,150.546,150.741,150.541,150.678,6634
2025.03.26,19:00,150.672,150.675,150.398,150.561,6977
2025.03.26,20:00,150.557,150.715,150.304,150.414,8575
2025.03.26,21:00,150.413,150.6,150.377,150.452,5477
2025.03.26,22:00,150.446,150.596,150.442,150.57,4880
2025.03.26,23:00,150.568,150.598,150.501,150.556,2460
2025.03.27,00:00,150.554,150.569,150.484,150.513,443
2025.03.27,01:00,150.519,150.599,150.3,150.302,4555
2025.03.27,02:00,150.298,150.48,150.276,150.466,3609
